Name,Trigger,AttackName,Impact,Puncture,Slash,Cold,Electricity,Heat,Toxin,Blast,Corrosive,Gas,Magnetic,Radiation,Viral,Void,BaseDamage,TotalDamage,CritChance,CritMultiplier,AvgShotDmg,BurstDps,SustainedDps,LifetimeDmg,StatusChance,ForcedProcs,AvgProcCount,AvgProcPerSec,Multishot,FireRate,Disposition,Mastery,Magazine,MaxAmmo,Reload,ShotType,PunchThrough,Accuracy,Introduced,IntroducedDate,Slot,Class,AmmoType,Range,InternalName,Family,FalloffStart,FalloffEnd,FalloffReduction
Cyngas,Auto-Burst,Normal Attack,39.6,39.6,40.8,0,0,0,0,0,0,0,0,0,0,0,120,120,0.2,2.2,446.4,1240,920.41237113402,inf,0.3,nil,0.3,2.727,1,9.09,1.3,4,30,inf,1.25,Projectile,0,25,Update: Specters of the Rail 0.0,7/8/2016,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ArchBurstGun/ArchBurstGun,Cyngas,1500,3000,0.8
Velocitus,Charge,Uncharged Shot,150,150,150,0,0,0,0,0,0,0,150,0,0,0,600,600,0.3,2,780,3900,2294.1176470588,inf,0.25,nil,0.25,1.25,1,5,1.1,4,10,inf,1.4,Projectile,0,28.6,Update 15.2,11/13/2014,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/Railgun/ArchRailgun,Velocitus,0,inf,1
Velocitus,Charge,Charged Shot,400,400,400,0,0,0,0,0,0,0,400,0,0,0,1600,1600,0.6,3.6,4096,4096,3592.9824561404,inf,0.25,nil,0.25,0.208333333,1,5,1.1,4,10,inf,1.4,Projectile,5,28.6,Update 15.2,11/13/2014,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/Railgun/ArchRailgun,Velocitus,0,inf,1
Velocitus (Atmosphere),Charge,Uncharged Shot,150,150,150,0,0,0,0,0,0,0,150,0,0,0,600,600,0.3,2,780,3900,1950,54600,0.25,nil,0.25,1.25,1,5,1.1,4,10,60,2,Projectile,0,28.6,Update 24.2,12/18/2018,Arch-Gun (Atmosphere),Rifle,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/Railgun/ArchRailgun,Velocitus,0,inf,1
Velocitus (Atmosphere),Charge,Charged Shot,400,400,400,0,0,0,0,0,0,0,400,0,0,0,1600,1600,0.6,3.6,4096,4096,3413.3333333333,286720,0.25,nil,1.25,1.041666667,1,5,1.1,4,10,60,2,Projectile,5,28.6,Update 24.2,12/18/2018,Arch-Gun (Atmosphere),Rifle,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/Railgun/ArchRailgun,Velocitus,0,inf,1
Phaedra (Atmosphere),Auto-Spool,Normal Attack,14,36.4,5.6,0,0,0,0,0,0,0,0,0,0,0,56,56,0.14,2,63.84,1197,1035.2432432432,76608,0.3,nil,0.3,5.625,1,18.75,1.2,3,240,960,2,Hit-Scan,0,25,Update 24.2,12/18/2018,Arch-Gun (Atmosphere),Rifle,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/ArchLongRifle/ArchLongRifle,Phaedra,0,inf,1
Arquebex,Auto,Normal Attack,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0.5,3,20,66.6,33.316658329165,200,0.5,nil,0.5,1.665,1,3.33,-nan,0,10,0,3,Projectile,0,16.7,Update 29.0,8/25/2020,Arch-Gun (Atmosphere),Exalted Weapon,Heavy,0,/Lotus/Types/Enemies/Orokin/Entrati/EntratiTech/NechroTech/ExaltedArtilleryWeapon,Arquebex,0,inf,1
Arquebex,Auto,Radial Attack,0,0,0,0,0,3000,0,9000,0,0,0,0,0,0,12000,12000,0.5,3,24000,79920,39979.989994998,240000,0.5,nil,0.5,1.665,1,3.33,-nan,0,10,0,3,AoE,0,16.7,Update 29.0,8/25/2020,Arch-Gun (Atmosphere),Exalted Weapon,Heavy,6,/Lotus/Types/Enemies/Orokin/Entrati/EntratiTech/NechroTech/ExaltedArtilleryWeapon,Arquebex,0,6,0
Larkspur (Atmosphere),Held,Normal Attack,10,0,0,0,0,0,0,0,0,0,0,80,0,0,90,90,0.1,1.4,93.6,1123.2,864,46800,0.5,nil,0.5,6,1,12,1,8,100,400,2.5,Discharge,0,8.3,Update 24.4,3/8/2019,Arch-Gun (Atmosphere),Rifle,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/TnShieldframeArchGun/TnShieldFrameArchGun,Larkspur,0,inf,1
Larkspur (Atmosphere),Held,Projectile Impact,140,0,0,0,0,0,0,180,0,0,0,100,0,0,420,420,0.26,2.2,551.04,551.04,1049.6,275520,0.34,nil,0.34,0.226666667,1,1,1,8,100,400,2.5,Projectile,0,100,Update 24.4,3/8/2019,Arch-Gun (Atmosphere),Rifle,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/TnShieldframeArchGun/TnShieldFrameArchGun,Larkspur,0,inf,1
Larkspur (Atmosphere),Held,Explosion,0,0,0,0,0,0,0,400,0,0,0,400,0,0,800,800,0.26,2.2,1049.6,1049.6,1024,524800,0.34,nil,0.34,0.34,1,1,1,8,100,400,2.5,AoE,0,8.3,Update 24.4,3/8/2019,Arch-Gun (Atmosphere),Rifle,Heavy,9.6,/Lotus/Weapons/Tenno/Archwing/Primary/TnShieldframeArchGun/TnShieldFrameArchGun,Larkspur,0,9.6,0.6
Phaedra,Auto-Spool,Normal Attack,14,36.4,5.6,0,0,0,0,0,0,0,0,0,0,0,56,56,0.14,2,63.84,1197,858.35294117647,inf,0.3,nil,0.3,5.625,1,18.75,1.2,3,240,inf,5.05,Projectile,0,25,Update 17.5,10/1/2015,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ArchLongRifle/ArchLongRifle,Phaedra,1500,3000,0.6786
Morgha (Atmosphere),Auto-Burst,Auto-Burst,32,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.3,2.2,87.04,261.12,221.28813559322,22630.4,0.28,nil,0.28,1.68,1,6,1,15,100,160,3,Projectile,0,6.7,Update 29.5,11/19/2020,Arch-Gun (Atmosphere),Launcher,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,inf,1
Morgha (Atmosphere),Auto-Burst,Radial Attack,0,0,0,0,0,0,0,164,0,0,0,0,0,0,164,164,0.3,2.2,446.08,1338.24,1134.1016949153,115980.8,0.28,nil,0.28,1.68,1,6,1,15,100,160,3,AoE,0,6.7,Update 29.5,11/19/2020,Arch-Gun (Atmosphere),Launcher,Heavy,3,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,3,0.3
Morgha (Atmosphere),Semi-Auto,Charged Shot,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0.4,3,180,149.94,146.2843539937,46800,0.5,nil,0.5,0.4165,1,0.833,1,15,100,160,3,nil,0,100,Update 29.5,11/19/2020,Arch-Gun (Atmosphere),Launcher,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,inf,1
Morgha (Atmosphere),Semi-Auto,Charged Shot Explosion,600,800,1000,0,0,0,0,1200,0,0,0,0,0,0,3600,3600,0.4,3,6480,5397.84,5266.2367437731,1684800,0.5,nil,0.5,0.4165,1,0.833,1,15,100,160,3,AoE,0,6.7,Update 29.5,11/19/2020,Arch-Gun (Atmosphere),Launcher,Heavy,12,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,12,0.6
Larkspur,Held,Normal Attack,10,0,0,0,0,0,0,0,0,0,0,80,0,0,90,90,0.1,1.4,93.6,1123.2,729.35064935065,inf,0.5,nil,0.5,6,1,12,1,8,100,inf,4.5,Discharge,0,8.3,Update 24.4,3/8/2019,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/TnShieldframeArchGun/TnShieldFrameArchGun,Larkspur,0,inf,1
Larkspur,Held,Projectile Impact,140,0,0,0,0,0,0,180,0,0,0,100,0,0,420,420,0.26,2.2,551.04,551.04,1011.0825688073,inf,0.34,nil,1.34,0.893333333,1,1,1,8,100,inf,4.5,Projectile,0,100,Update 24.4,3/8/2019,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/TnShieldframeArchGun/TnShieldFrameArchGun,Larkspur,0,inf,1
Larkspur,Held,Explosion,0,0,0,0,0,0,0,400,0,0,0,400,0,0,800,800,0.26,2.2,1049.6,1049.6,1004.4019138756,inf,0.34,nil,0.34,0.34,1,1,1,8,100,inf,4.5,AoE,0,8.3,Update 24.4,3/8/2019,Arch-Gun,Arch-Gun,None,9.6,/Lotus/Weapons/Tenno/Archwing/Primary/TnShieldframeArchGun/TnShieldFrameArchGun,Larkspur,0,9.6,0.6
Cortege,Held,Held,0,0,0,0,0,90,0,0,0,0,0,0,0,0,90,90,0.2,1.9,106.2,1274.4,937.05882352941,inf,0.4,nil,0.4,4.8,1,12,1,14,100,inf,3,Discharge,0,100,Update 29.0,8/25/2020,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchGun/ThanoTechArchGun,Cortege,0,inf,1
Cortege,Active,Grenade Impact,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0.3,2.4,42.6,10.65,10.570719602978,inf,0.167,nil,0.501,0.12525,3,0.25,1,14,100,inf,3,nil,0,100,Update 29.0,8/25/2020,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchGun/ThanoTechArchGun,Cortege,0,inf,1
Cortege,Held,Radial Attack,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,1000,3000,0.3,2.4,4260,1065,1057.0719602978,inf,0.167,nil,0.501,0.12525,3,0.25,1,14,100,inf,3,AoE,0,100,Update 29.0,8/25/2020,Arch-Gun,Arch-Gun,None,4,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchGun/ThanoTechArchGun,Cortege,0,4,0.3
Mausolon (Atmosphere),Auto / Semi,Auto,24,46,0,0,0,50,0,0,0,0,0,0,0,0,120,120,0.3,2.2,163.2,1359.456,1287.9327985852,195840,0.26,nil,0.26,2.1658,1,8.33,0.5,14,300,900,2,Hit-Scan,0,80,Update 29.0,8/25/2020,Arch-Gun (Atmosphere),Rifle,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchLongGun/ThanoTechLongGun,Mausolon,0,inf,1
Mausolon (Atmosphere),Auto / Semi,Auto Radial Attack,0,0,0,0,0,48,0,0,0,0,0,0,0,0,48,48,0.3,2.2,65.28,543.7824,515.17311943409,78336,0.26,nil,0.26,2.1658,1,8.33,0.5,14,300,900,2,AoE,0,80,Update 29.0,8/25/2020,Arch-Gun (Atmosphere),Rifle,Heavy,1.8,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchLongGun/ThanoTechLongGun,Mausolon,0,1.8,0.2
Mausolon (Atmosphere),Auto / Semi,Charged Shot Laser,100,400,0,0,0,500,0,0,0,0,0,0,0,0,1000,1000,0.5,3.5,2250,1125,2789.2561983471,2700000,0.5,nil,1.5,0.535714286,1,0.5,0.5,14,300,900,2,Hit-Scan,0,80,Update 29.0,8/25/2020,Arch-Gun (Atmosphere),Rifle,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchLongGun/ThanoTechLongGun,Mausolon,0,inf,1
Mausolon (Atmosphere),Semi-Auto,Charged Shot Explosion,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,3000,3000,0.5,3.5,6750,3375,3363.7873754153,8100000,0.5,nil,0.5,0.25,1,0.5,0.5,14,300,900,2,AoE,0,80,Update 29.0,8/25/2020,Arch-Gun (Atmosphere),Rifle,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchLongGun/ThanoTechLongGun,Mausolon,0,inf,1
Kuva Grattler (Atmosphere),Auto,Projectile Impact,5,40,5,0,0,0,0,0,0,0,0,0,0,0,50,80,0.27,2,101.6,563.88,457.97360406091,38608,0.27,nil,0.27,1.4985,1,5.55,1,15,60,320,2.5,Projectile,0,25,Update 30.5,7/6/2021,Arch-Gun (Atmosphere),Launcher,Heavy,0,/Lotus/Weapons/Grineer/KuvaLich/HeavyWeapons/Grattler/KuvaGrattler,Grattler,0,inf,1
Kuva Grattler (Atmosphere),Auto,Explosion,0,0,0,0,0,0,0,155,0,0,0,0,0,0,155,248,0.27,2,314.96,1748.028,1419.7181725888,119684.8,0.27,nil,0.27,1.4985,1,5.55,1,15,60,320,2.5,AoE,0,25,Update 30.5,7/6/2021,Arch-Gun (Atmosphere),Launcher,Heavy,9,/Lotus/Weapons/Grineer/KuvaLich/HeavyWeapons/Grattler/KuvaGrattler,Grattler,0,9,0.7
Cortege (Atmosphere),Held,Held,0,0,0,0,0,90,0,0,0,0,0,0,0,0,90,90,0.2,1.9,106.2,1274.4,980.30769230769,42480,0.4,nil,0.4,4.8,1,12,1,14,100,300,2.5,Discharge,0,100,Update 29.0,8/25/2020,Arch-Gun (Atmosphere),Rifle,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchGun/ThanoTechArchGun,Cortege,0,inf,1
Cortege (Atmosphere),Active,Grenade Impact,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,0.3,2.4,42.6,10.65,10.583850931677,17040,0.167,nil,0.501,0.12525,3,0.25,1,14,100,300,2.5,nil,0,100,Update 29.0,8/25/2020,Arch-Gun (Atmosphere),Rifle,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchGun/ThanoTechArchGun,Cortege,0,inf,1
Cortege (Atmosphere),Held,Radial Attack,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,1000,3000,0.3,2.4,4260,1065,1058.3850931677,1704000,0.167,nil,0.501,0.12525,3,0.25,1,14,100,300,2.5,AoE,0,100,Update 29.0,8/25/2020,Arch-Gun (Atmosphere),Rifle,Heavy,4,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechArchGun/ThanoTechArchGun,Cortege,0,4,0.3
Cyngas (Atmosphere),Burst,Normal Attack,40,40,40,0,0,0,0,0,0,0,0,0,0,0,120,120,0.2,2.2,446.4,1240,930,227664,0.3,nil,0.3,2.727,1,9.09,1.3,4,30,480,1.2,Hit-Scan,0,33.33,Update 24.2,12/18/2018,Arch-Gun (Atmosphere),Rifle,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/ArchBurstGun/ArchBurstGun,Cyngas,0,inf,1
Corvas Prime (Atmosphere),Charge,Uncharged Shot,230,0,0,0,0,330,0,0,0,0,0,0,0,0,560,560,0.44,3,1052.8,2105.6,1754.6666666667,147392,0.2,nil,1.2,2.4,1,2,0.5,14,20,120,2,Projectile,0,100,Update 31.3,3/28/2022,Arch-Gun (Atmosphere),Shotgun,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,0,inf,1
Corvas Prime (Atmosphere),Charge,Charged Shot,430,0,0,0,0,530,0,0,0,0,0,0,0,0,960,960,0.56,3,2035.2,4070.4,3392,284928,0.2,nil,1.2,1.2,1,2,0.5,14,20,120,2,Projectile,0,100,Update 31.3,3/28/2022,Arch-Gun (Atmosphere),Shotgun,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,100,200,0.5
Fluctus (Atmosphere),Semi-Auto,Normal Attack,50,25,175,0,0,0,0,0,0,0,0,0,0,0,250,250,0.22,2,305,1525,1109.0909090909,61000,0.16,nil,1.16,5.8,1,5,1,2,40,160,3,Projectile,0,100,Update 24.2,12/18/2018,Arch-Gun (Atmosphere),Rifle,Heavy,450,/Lotus/Weapons/Tenno/Archwing/Primary/RocketArtillery/ArchRocketCrossbow,Fluctus,0,inf,1
Morgha,Auto-Burst,Auto-Burst,32,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,0.3,2.2,87.04,261.12,221.28813559322,inf,0.28,nil,0.28,1.68,1,6,1,15,100,inf,3,Projectile,0,6.7,Update 29.5,11/19/2020,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,inf,1
Morgha,Auto-Burst,Auto Burst Explosion,0,0,0,0,0,0,0,164,0,0,0,0,0,0,164,164,0.3,2.2,446.08,1338.24,1134.1016949153,inf,0.28,nil,0.28,1.68,1,6,1,15,100,inf,3,AoE,0,6.7,Update 29.5,11/19/2020,Arch-Gun,Arch-Gun,None,3,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,3,0.3
Morgha,Semi-Auto,Charged Shot,100,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,0.4,3,180,149.94,146.2843539937,inf,0.5,nil,0.5,0.4165,1,0.833,1,15,100,inf,3,nil,0,100,Update 29.5,11/19/2020,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,inf,1
Morgha,Semi-Auto,Charged Shot Explosion,600,800,1000,0,0,0,0,1200,0,0,0,0,0,0,3600,3600,0.4,3,6480,5397.84,5266.2367437731,inf,0.5,nil,0.5,0.4165,1,0.833,1,15,100,inf,3,AoE,0,6.7,Update 29.5,11/19/2020,Arch-Gun,Arch-Gun,None,20,/Lotus/Weapons/Tenno/Archwing/Primary/ThanoTechGrenadeLaunch/ThanoTechGrenadeLauncher,Morgha,0,20,0.6
Grattler,Auto-Spool,Projectile Impact,10,80,10,0,0,0,0,0,0,0,0,0,0,0,100,100,0.25,2,125,781.25,426.13636363636,inf,0.25,nil,0.25,1.5625,1,6.25,1.1,4,30,inf,4,Projectile,0,16.7,Update 17.0,7/31/2015,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/RepurposedGrineerAntiAircraftGun/ArchGRNAAGun,Grattler,1000,2000,1
Grattler,Auto-Spool,Explosion,0,0,0,0,0,0,0,205,0,0,0,0,0,0,205,205,0.25,2,256.25,1601.5625,873.57954545455,inf,0.25,nil,0.25,1.5625,1,6.25,1.1,4,30,inf,4,AoE,0,16.7,Update 17.0,7/31/2015,Arch-Gun,Arch-Gun,None,9,/Lotus/Weapons/Tenno/Archwing/Primary/RepurposedGrineerAntiAircraftGun/ArchGRNAAGun,Grattler,0,9,0.7
Dual Decurion (Atmosphere),Auto,Normal Attack,49.5,30.3,30.2,0,0,0,0,0,0,0,0,0,0,0,110,110,0.28,2.2,146.96,1224.1768,897.20254683707,79946.24,0.14,nil,0.14,1.1662,1,8.33,1.3,1,32,512,1.4,Hit-Scan,0,100,Update 24.2,12/18/2018,Arch-Gun (Atmosphere),Dual Pistols,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/ArchwingHeavyPistols/ArchHeavyPistols,Dual Decurion,0,inf,1
Prisma Dual Decurions (Atmosphere),Auto,Normal Attack,56.7,34.7,34.6,0,0,0,0,0,0,0,0,0,0,0,126,126,0.3,2.2,171.36,1713.6,1192.0695652174,93219.84,0.24,nil,0.24,2.4,1,10,1.2,1,32,512,1.4,Hit-Scan,0,100,Hotfix 29.5.8,12/11/2020,Arch-Gun (Atmosphere),Dual Pistols,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/ArchwingHeavyPistols/Prisma/PrismaArchHeavyPistols,Dual Decurion,0,inf,1
Fluctus,Semi-Auto,Normal Attack,50,25,175,0,0,0,0,0,0,0,0,0,0,0,250,250,0.22,2,305,1525,938.46153846154,inf,0.16,nil,1.16,5.8,1,5,1,2,40,inf,5,Projectile,0,100,Hotfix 15.7.2,12/19/2014,Arch-Gun,Arch-Gun,None,450,/Lotus/Weapons/Tenno/Archwing/Primary/RocketArtillery/ArchRocketCrossbow,Fluctus,800,1600,0.5
Imperator Vandal,Auto-Spool,Normal Attack,20,17.5,12.5,0,0,0,0,0,0,0,0,0,0,0,50,50,0.28,2.4,69.6,1740,1284.9230769231,inf,0.12,nil,0.12,3,1,25,0.9,5,300,inf,4.25,Projectile,0,50,Update 15.8,12/19/2014,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/FoldingMachineGun/ArchMachineGunVandal,Imperator,1500,3000,0.5
Kuva Grattler,Auto,Projectile Impact,5,40,5,0,0,0,0,0,0,0,0,0,0,0,50,80,0.27,2.1,103.76,575.868,420.34160583942,inf,0.27,nil,0.27,1.4985,1,5.55,0.7,15,60,inf,4,Projectile,0,16.7,Update 30.5,7/6/2021,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Grineer/KuvaLich/HeavyWeapons/Grattler/KuvaGrattler,Grattler,1000,2000,1
Kuva Grattler,Auto,Explosion,0,0,0,0,0,0,0,155,0,0,0,0,0,0,155,248,0.27,2.1,321.656,1785.1908,1303.0589781022,inf,0.27,nil,0.27,1.4985,1,5.55,0.7,15,60,inf,4,AoE,0,16.7,Update 30.5,7/6/2021,Arch-Gun,Arch-Gun,None,9,/Lotus/Weapons/Grineer/KuvaLich/HeavyWeapons/Grattler/KuvaGrattler,Grattler,0,9,0.7
Dual Decurion,Auto,Normal Attack,49.5,30.3,30.2,0,0,0,0,0,0,0,0,0,0,0,110,110,0.28,2.2,146.96,1224.1768,993.90967100272,inf,0.14,nil,0.14,1.1662,1,8.33,1.3,1,32,inf,0.89,Projectile,0,12.5,Update 15.5,11/27/2014,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ArchwingHeavyPistols/ArchHeavyPistols,Dual Decurion,1500,3000,0.5
Imperator Vandal (Atmosphere),Auto-Spool,Normal Attack,20,17.5,12.5,0,0,0,0,0,0,0,0,0,0,0,50,50,0.28,2.4,69.6,1740,1491.4285714286,104400,0.12,nil,0.12,3,1,25,0.9,5,300,1200,2,Hit-Scan,0,50,Update 24.2,12/18/2018,Arch-Gun (Atmosphere),Rifle,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/FoldingMachineGun/ArchMachineGunVandal,Imperator,0,inf,1
Corvas,Charge,Uncharged Shot,200,0,0,0,0,240,0,0,0,0,0,0,0,0,440,440,0.4,2.6,721.6,1443.2,880,inf,0.13,nil,1.13,2.26,1,2,1.2,1,25,inf,8,Projectile,0,100,Update 15.0,10/24/2014,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,0,inf,1
Corvas,Charge,Charged Shot,400,0,0,0,0,480,0,0,0,0,0,0,0,0,880,880,0.4,3,1584,3168,1931.7073170732,inf,0.13,nil,1.13,1.13,1,2,1.2,1,25,inf,8,Projectile,0,100,Update 15.0,10/24/2014,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,600,1200,1
Grattler (Atmosphere),Auto-Spool,Projectile Impact,10,80,10,0,0,0,0,0,0,0,0,0,0,0,100,100,0.25,2,125,781.25,551.47058823529,26250,0.25,nil,0.25,1.5625,1,6.25,1.1,4,30,180,2,Projectile,5,25,Update 24.2,12/18/2018,Arch-Gun (Atmosphere),Launcher,Heavy,0,/Lotus/Weapons/Tenno/Archwing/Primary/RepurposedGrineerAntiAircraftGun/ArchGRNAAGun,Grattler,0,inf,1
Grattler (Atmosphere),Auto-Spool,Explosion,0,0,0,0,0,0,0,205,0,0,0,0,0,0,205,205,0.25,2,256.25,1601.5625,1130.5147058824,53812.5,0.25,nil,0.25,1.5625,1,6.25,1.1,4,30,180,2,AoE,0,25,Update 24.2,12/18/2018,Arch-Gun (Atmosphere),Launcher,Heavy,9,/Lotus/Weapons/Tenno/Archwing/Primary/RepurposedGrineerAntiAircraftGun/ArchGRNAAGun,Grattler,0,9,0.7
Imperator,Auto,Normal Attack,20,17.5,12.5,0,0,0,0,0,0,0,0,0,0,0,50,50,0.24,2,62,1035.4,719.84009733206,inf,0.12,nil,0.12,2.004,1,16.7,1.1,0,200,inf,5.25,Projectile,0,50,Update 15.0,10/24/2014,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/FoldingMachineGun/ArchMachineGun,Imperator,1500,3000,0.5
Corvas Prime,Charge,Uncharged Shot,230,0,0,0,0,330,0,0,0,0,0,0,0,0,560,560,0.44,3,1052.8,2105.6,1169.7777777778,inf,0.2,nil,1.2,2.4,1,2,0.5,14,20,inf,8,Projectile,0,100,Update 31.3,3/28/2022,Arch-Gun,Arch-Gun,None,300,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,0,inf,1
Corvas Prime,Charge,Charged Shot,430,0,0,0,0,530,0,0,0,0,0,0,0,0,960,960,0.56,3,2035.2,4070.4,2261.3333333333,inf,0.2,nil,1.2,1.2,1,2,0.5,14,20,inf,8,Projectile,0,100,Update 31.3,3/28/2022,Arch-Gun,Arch-Gun,None,300,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,600,1200,0.5
Corvas (Atmosphere),Charge,Uncharged Shot,32,4,4,0,0,0,0,0,0,0,0,0,0,0,40,440,0.4,3,792,1584,1365.5172413793,99000,0.013,nil,11.143,22.286,11,2,1.2,1,25,100,2,Hit-Scan,0,9.1,Update 24.2,12/18/2018,Arch-Gun (Atmosphere),Shotgun,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,0,inf,1
Corvas (Atmosphere),Charge,Charged Shot,64,8,8,0,0,0,0,0,0,0,0,0,0,0,80,880,0.4,3,1584,3168,2731.0344827586,198000,0.013,nil,11.143,11.143,11,2,1.2,1,25,100,2,Hit-Scan,0,9.1,Update 24.2,12/18/2018,Arch-Gun (Atmosphere),Shotgun,Heavy,300,/Lotus/Weapons/Tenno/Archwing/Primary/LaunchGrenade/ArchCannon,Corvas,60,120,0.5
Prisma Dual Decurions,Auto,Normal Attack,49.5,30.3,30.2,0,0,0,0,0,0,0,0,0,0,0,110,110,0.3,2.2,149.6,1496,1170.4645476773,inf,0.24,nil,0.24,2.4,1,10,1.2,1,32,inf,0.89,Projectile,0,16,Hotfix 29.5.8,12/11/2020,Arch-Gun,Arch-Gun,None,0,/Lotus/Weapons/Tenno/Archwing/Primary/ArchwingHeavyPistols/Prisma/PrismaArchHeavyPistols,Dual Decurion,1500,3000,0.5
Kuva Ayanga (Atmosphere),Auto,Grenade Impact,87,0,0,0,0,0,0,0,0,0,0,0,0,0,87,139.2,0.35,2,187.92,860.6736,607.66428754814,37208.16,0.2,nil,0.2,0.916,1,4.58,1,13,33,165,3,Projectile,0,25,Update 26.0,10/31/2019,Arch-Gun (Atmosphere),Launcher,Heavy,0,/Lotus/Weapons/Grineer/HeavyWeapons/GrnHeavyGrenadeLauncher,Kuva Ayanga,0,inf,1
Kuva Ayanga (Atmosphere),Auto,Explosion,0,0,0,0,0,0,0,187,0,0,0,0,0,0,187,299.2,0.35,2,403.92,1849.9536,1306.1289858793,79976.16,0.2,nil,0.2,0.916,1,4.58,1,13,33,165,3,AoE,0,25,Update 26.0,10/31/2019,Arch-Gun (Atmosphere),Launcher,Heavy,6,/Lotus/Weapons/Grineer/HeavyWeapons/GrnHeavyGrenadeLauncher,Kuva Ayanga,0,6,0.5
